"Gene_ID","MANE_length","Transcript_ID"
"ENSG00000162881",1637,"ENST00000378661"
"ENSG00000162882",1256,"ENST00000294973"
"ENSG00000162885",4719,"ENST00000366600"
"ENSG00000162889",3091,"ENST00000367103"
"ENSG00000162891",1284,"ENST00000367098"
"ENSG00000162892",1976,"ENST00000294984"
"ENSG00000162894",2962,"ENST00000367091"
"ENSG00000162896",4275,"ENST00000356495"
"ENSG00000162897",2618,"ENST00000324852"
"ENSG00000162909",3366,"ENST00000295006"
"ENSG00000162910",738,"ENST00000336520"
"ENSG00000162923",7367,"ENST00000414423"
"ENSG00000162924",11108,"ENST00000394479"
"ENSG00000162927",4025,"ENST00000316752"
"ENSG00000162928",4472,"ENST00000295030"
"ENSG00000162929",4578,"ENST00000402291"
"ENSG00000162931",2064,"ENST00000366698"
"ENSG00000162944",5419,"ENST00000295049"
"ENSG00000162946",7084,"ENST00000439617"
"ENSG00000162949",2683,"ENST00000295055"
"ENSG00000162951",2602,"ENST00000295057"
"ENSG00000162959",1516,"ENST00000404530"
"ENSG00000162961",688,"ENST00000342166"
"ENSG00000162971",5123,"ENST00000354611"
"ENSG00000162972",1399,"ENST00000392290"
"ENSG00000162975",2292,"ENST00000295082"
"ENSG00000162976",1717,"ENST00000295083"
"ENSG00000162980",5264,"ENST00000295087"
"ENSG00000162981",6319,"ENST00000295092"
"ENSG00000162989",4628,"ENST00000295101"
"ENSG00000162992",2493,"ENST00000295108"
"ENSG00000162994",5330,"ENST00000401408"
"ENSG00000162998",2637,"ENST00000295113"
"ENSG00000162999",5191,"ENST00000354221"
"ENSG00000163001",1184,"ENST00000349456"
"ENSG00000163002",1545,"ENST00000295119"
"ENSG00000163006",2375,"ENST00000295124"
"ENSG00000163012",2451,"ENST00000295131"
"ENSG00000163013",7377,"ENST00000520530"
"ENSG00000163017",1501,"ENST00000345517"
"ENSG00000163026",3848,"ENST00000295148"
"ENSG00000163029",5240,"ENST00000448223"
"ENSG00000163032",2428,"ENST00000295156"
"ENSG00000163040",1290,"ENST00000409856"
"ENSG00000163041",1070,"ENST00000366815"
"ENSG00000163046",1564,"ENST00000409867"
"ENSG00000163050",2866,"ENST00000366777"
"ENSG00000163053",4315,"ENST00000295190"
"ENSG00000163060",1512,"ENST00000295201"
"ENSG00000163064",2427,"ENST00000295206"
"ENSG00000163069",4248,"ENST00000381431"
"ENSG00000163071",4430,"ENST00000295213"
"ENSG00000163072",2075,"ENST00000317647"
"ENSG00000163075",2823,"ENST00000413369"
"ENSG00000163082",4983,"ENST00000321276"
"ENSG00000163083",3206,"ENST00000295228"
"ENSG00000163092",12682,"ENST00000409195"
"ENSG00000163093",3159,"ENST00000295240"
"ENSG00000163104",5094,"ENST00000354268"
"ENSG00000163106",1596,"ENST00000295256"
"ENSG00000163110",6043,"ENST00000317968"
"ENSG00000163114",1372,"ENST00000295266"
"ENSG00000163116",1892,"ENST00000295268"
"ENSG00000163121",1458,"ENST00000451794"
"ENSG00000163125",8186,"ENST00000369068"
"ENSG00000163126",2584,"ENST00000318357"
"ENSG00000163131",3936,"ENST00000368985"
"ENSG00000163132",1940,"ENST00000382723"
"ENSG00000163138",6309,"ENST00000503585"
"ENSG00000163141",2247,"ENST00000368931"
"ENSG00000163145",4320,"ENST00000444304"
"ENSG00000163154",1158,"ENST00000368910"
"ENSG00000163155",2462,"ENST00000368908"
"ENSG00000163156",1913,"ENST00000368905"
"ENSG00000163157",1232,"ENST00000295314"
"ENSG00000163159",1511,"ENST00000368892"
"ENSG00000163161",2718,"ENST00000285398"
"ENSG00000163162",2953,"ENST00000295317"
"ENSG00000163166",2973,"ENST00000295321"
"ENSG00000163170",555,"ENST00000327428"
"ENSG00000163171",5096,"ENST00000295324"
"ENSG00000163191",563,"ENST00000271638"
"ENSG00000163202",625,"ENST00000368787"
"ENSG00000163206",770,"ENST00000368765"
"ENSG00000163207",2152,"ENST00000368764"
"ENSG00000163209",900,"ENST00000295367"
"ENSG00000163214",4885,"ENST00000457308"
"ENSG00000163216",677,"ENST00000360379"
"ENSG00000163217",6036,"ENST00000295379"
"ENSG00000163218",2129,"ENST00000359650"
"ENSG00000163219",2969,"ENST00000409202"
"ENSG00000163220",573,"ENST00000368738"
"ENSG00000163221",485,"ENST00000368737"
"ENSG00000163235",4117,"ENST00000295400"
"ENSG00000163239",2331,"ENST00000368482"
"ENSG00000163249",3813,"ENST00000295414"
"ENSG00000163251",7039,"ENST00000295417"
"ENSG00000163254",627,"ENST00000282141"
"ENSG00000163257",4547,"ENST00000382247"
"ENSG00000163263",674,"ENST00000368525"
"ENSG00000163273",1055,"ENST00000409852"
"ENSG00000163281",2235,"ENST00000295448"
"ENSG00000163283",2754,"ENST00000392027"
"ENSG00000163285",6758,"ENST00000295452"
"ENSG00000163286",2492,"ENST00000295453"
"ENSG00000163288",1939,"ENST00000295454"
"ENSG00000163291",9811,"ENST00000512733"
"ENSG00000163293",5302,"ENST00000295461"
"ENSG00000163295",3241,"ENST00000295463"
"ENSG00000163297",8419,"ENST00000403729"
"ENSG00000163312",3543,"ENST00000295488"
"ENSG00000163319",1550,"ENST00000295491"
"ENSG00000163320",4548,"ENST00000482016"
"ENSG00000163322",4210,"ENST00000321945"
"ENSG00000163328",7346,"ENST00000392552"
"ENSG00000163331",549,"ENST00000309950"
"ENSG00000163344",1002,"ENST00000368467"
"ENSG00000163346",3207,"ENST00000368463"
"ENSG00000163347",3446,"ENST00000295522"
"ENSG00000163348",3180,"ENST00000368457"
"ENSG00000163349",8201,"ENST00000426820"
"ENSG00000163352",730,"ENST00000392487"
"ENSG00000163354",2419,"ENST00000368424"
"ENSG00000163357",2279,"ENST00000295542"
"ENSG00000163359",10532,"ENST00000295550"
"ENSG00000163362",4132,"ENST00000413687"
"ENSG00000163374",2723,"ENST00000355499"
"ENSG00000163376",4680,"ENST00000417314"
"ENSG00000163377",2229,"ENST00000295569"
"ENSG00000163378",4443,"ENST00000383701"
"ENSG00000163380",4922,"ENST00000420581"
"ENSG00000163382",1111,"ENST00000368235"
"ENSG00000163389",3508,"ENST00000295588"
"ENSG00000163393",4705,"ENST00000369503"
"ENSG00000163394",1746,"ENST00000295589"
"ENSG00000163395",11811,"ENST00000335211"
"ENSG00000163399",3670,"ENST00000295598"
"ENSG00000163406",5447,"ENST00000489711"
"ENSG00000163412",9978,"ENST00000425534"
"ENSG00000163421",1555,"ENST00000295619"
"ENSG00000163424",1800,"ENST00000295622"
"ENSG00000163428",7918,"ENST00000295628"
"ENSG00000163430",5682,"ENST00000295633"
"ENSG00000163431",3927,"ENST00000367288"
"ENSG00000163435",3104,"ENST00000367284"
"ENSG00000163440",900,"ENST00000295645"
"ENSG00000163444",3031,"ENST00000367242"
"ENSG00000163449",3322,"ENST00000437356"
"ENSG00000163453",1427,"ENST00000295666"
"ENSG00000163462",3178,"ENST00000334634"
"ENSG00000163463",523,"ENST00000295682"
"ENSG00000163464",2459,"ENST00000295683"
"ENSG00000163466",1410,"ENST00000315717"
"ENSG00000163467",595,"ENST00000368254"
"ENSG00000163468",1977,"ENST00000295688"
"ENSG00000163472",2155,"ENST00000405535"
"ENSG00000163479",1108,"ENST00000295702"
"ENSG00000163481",1477,"ENST00000295704"
"ENSG00000163482",4873,"ENST00000295709"
"ENSG00000163485",2901,"ENST00000337894"
"ENSG00000163491",8332,"ENST00000691995"
"ENSG00000163492",9205,"ENST00000443758"
"ENSG00000163497",1406,"ENST00000295727"
"ENSG00000163499",902,"ENST00000295728"
"ENSG00000163501",2473,"ENST00000295731"
"ENSG00000163507",4066,"ENST00000295746"
"ENSG00000163508",3264,"ENST00000449599"
"ENSG00000163510",3524,"ENST00000410053"
"ENSG00000163512",4403,"ENST00000479665"
"ENSG00000163513",4530,"ENST00000295754"
"ENSG00000163515",701,"ENST00000295755"
"ENSG00000163516",2540,"ENST00000323348"
"ENSG00000163517",2819,"ENST00000295757"
"ENSG00000163518",3466,"ENST00000271532"
"ENSG00000163519",1831,"ENST00000295756"
"ENSG00000163520",4306,"ENST00000404922"
"ENSG00000163521",2725,"ENST00000295759"
"ENSG00000163527",4107,"ENST00000295770"
"ENSG00000163528",1433,"ENST00000396914"
"ENSG00000163530",1383,"ENST00000478945"
"ENSG00000163531",10336,"ENST00000339876"
"ENSG00000163534",3069,"ENST00000368176"
"ENSG00000163535",4478,"ENST00000357799"
"ENSG00000163536",1600,"ENST00000446050"
"ENSG00000163539",7159,"ENST00000682230"
"ENSG00000163541",1270,"ENST00000393868"
"ENSG00000163545",3391,"ENST00000367157"
"ENSG00000163554",8018,"ENST00000643759"
"ENSG00000163558",4887,"ENST00000295797"
"ENSG00000163563",1716,"ENST00000368141"
"ENSG00000163564",2088,"ENST00000368140"
"ENSG00000163565",2883,"ENST00000295809"
"ENSG00000163568",1394,"ENST00000368130"
"ENSG00000163576",2860,"ENST00000295824"
"ENSG00000163577",5534,"ENST00000295822"
"ENSG00000163581",3181,"ENST00000314251"
"ENSG00000163584",1902,"ENST00000295830"
"ENSG00000163586",501,"ENST00000295834"
"ENSG00000163590",10906,"ENST00000498165"
"ENSG00000163596",7961,"ENST00000358299"
"ENSG00000163599",1997,"ENST00000648405"
"ENSG00000163600",2630,"ENST00000316386"
"ENSG00000163605",4957,"ENST00000356692"
"ENSG00000163606",3765,"ENST00000308611"
"ENSG00000163607",1921,"ENST00000383678"
"ENSG00000163608",4820,"ENST00000314400"
"ENSG00000163611",5417,"ENST00000295872"
"ENSG00000163617",3889,"ENST00000295878"
"ENSG00000163618",5507,"ENST00000383710"
"ENSG00000163623",3472,"ENST00000295886"
"ENSG00000163624",4309,"ENST00000295887"
"ENSG00000163625",14559,"ENST00000295888"
"ENSG00000163626",6824,"ENST00000507544"
"ENSG00000163629",8548,"ENST00000411767"
"ENSG00000163630",2527,"ENST00000478300"
"ENSG00000163631",2285,"ENST00000295897"
"ENSG00000163632",1355,"ENST00000295896"
"ENSG00000163633",908,"ENST00000295898"
"ENSG00000163634",892,"ENST00000295899"
"ENSG00000163635",7076,"ENST00000674280"
"ENSG00000163636",1362,"ENST00000295901"
"ENSG00000163637",9947,"ENST00000638394"
"ENSG00000163638",7624,"ENST00000498707"
"ENSG00000163644",6309,"ENST00000608933"
"ENSG00000163645",2021,"ENST00000295910"
"ENSG00000163646",2087,"ENST00000327047"
"ENSG00000163655",8631,"ENST00000496455"
"ENSG00000163659",3861,"ENST00000295924"
"ENSG00000163660",2322,"ENST00000295926"
"ENSG00000163661",1884,"ENST00000295927"
"ENSG00000163666",977,"ENST00000295934"
"ENSG00000163673",5651,"ENST00000636136"
"ENSG00000163681",6381,"ENST00000671191"
"ENSG00000163682",724,"ENST00000295955"
"ENSG00000163683",6252,"ENST00000295958"
"ENSG00000163684",3266,"ENST00000295959"
"ENSG00000163686",2198,"ENST00000478253"
"ENSG00000163687",1414,"ENST00000394549"
"ENSG00000163689",3291,"ENST00000482387"
"ENSG00000163694",5114,"ENST00000295971"
"ENSG00000163697",8899,"ENST00000508593"
"ENSG00000163701",2679,"ENST00000383814"
"ENSG00000163702",2409,"ENST00000403601"
"ENSG00000163703",2196,"ENST00000452070"
"ENSG00000163704",3775,"ENST00000412055"
"ENSG00000163705",1087,"ENST00000450660"
"ENSG00000163710",1896,"ENST00000295992"
"ENSG00000163714",7424,"ENST00000473835"
"ENSG00000163719",2452,"ENST00000296003"
"ENSG00000163728",3000,"ENST00000296015"
"ENSG00000163734",1075,"ENST00000296026"
"ENSG00000163735",2436,"ENST00000296027"
"ENSG00000163736",1307,"ENST00000296028"
"ENSG00000163737",773,"ENST00000296029"
"ENSG00000163738",2355,"ENST00000325278"
"ENSG00000163739",1174,"ENST00000395761"
"ENSG00000163743",4408,"ENST00000324439"
"ENSG00000163746",1185,"ENST00000696113"
"ENSG00000163749",3778,"ENST00000682701"
"ENSG00000163751",1762,"ENST00000296046"
"ENSG00000163754",5996,"ENST00000345003"
"ENSG00000163755",4611,"ENST00000296051"
"ENSG00000163762",3727,"ENST00000296059"
"ENSG00000163781",5761,"ENST00000260810"
"ENSG00000163785",3049,"ENST00000623711"
"ENSG00000163788",5188,"ENST00000296088"
"ENSG00000163792",4882,"ENST00000296096"
"ENSG00000163793",2065,"ENST00000296097"
"ENSG00000163794",795,"ENST00000296099"
"ENSG00000163795",2144,"ENST00000323703"
"ENSG00000163798",2541,"ENST00000326019"
"ENSG00000163803",5513,"ENST00000327757"
"ENSG00000163806",1817,"ENST00000334056"
"ENSG00000163807",5079,"ENST00000296121"
"ENSG00000163808",4760,"ENST00000326047"
"ENSG00000163810",3391,"ENST00000296125"
"ENSG00000163811",3506,"ENST00000407426"
"ENSG00000163812",12594,"ENST00000424952"
"ENSG00000163814",5963,"ENST00000296129"
"ENSG00000163815",816,"ENST00000296130"
"ENSG00000163817",5425,"ENST00000358525"
"ENSG00000163818",4026,"ENST00000296135"
"ENSG00000163820",8514,"ENST00000296137"
"ENSG00000163823",2646,"ENST00000296140"
"ENSG00000163825",837,"ENST00000296142"
"ENSG00000163827",4890,"ENST00000395905"
"ENSG00000163832",1352,"ENST00000296149"
"ENSG00000163833",5669,"ENST00000338040"
"ENSG00000163840",5768,"ENST00000296161"
"ENSG00000163848",9514,"ENST00000360647"
"ENSG00000163864",2023,"ENST00000704800"
"ENSG00000163866",5694,"ENST00000521580"
"ENSG00000163867",5122,"ENST00000357182"
"ENSG00000163870",3752,"ENST00000355552"
"ENSG00000163872",6526,"ENST00000305135"
"ENSG00000163873",9491,"ENST00000373091"
"ENSG00000163874",2654,"ENST00000373087"
"ENSG00000163875",4702,"ENST00000296214"
"ENSG00000163877",4554,"ENST00000296215"
"ENSG00000163879",2628,"ENST00000652629"
"ENSG00000163882",1807,"ENST00000456318"
"ENSG00000163884",2540,"ENST00000296233"
"ENSG00000163885",2117,"ENST00000352312"
"ENSG00000163888",1452,"ENST00000296238"
"ENSG00000163898",4001,"ENST00000296252"
"ENSG00000163900",2805,"ENST00000421852"
"ENSG00000163902",2284,"ENST00000296255"
"ENSG00000163904",5596,"ENST00000296257"
"ENSG00000163909",4077,"ENST00000372852"
"ENSG00000163913",4075,"ENST00000348417"
"ENSG00000163914",2768,"ENST00000296271"
"ENSG00000163918",1365,"ENST00000296273"
"ENSG00000163923",729,"ENST00000296277"
"ENSG00000163930",3600,"ENST00000460680"
"ENSG00000163931",2996,"ENST00000462138"
"ENSG00000163932",2833,"ENST00000330452"
"ENSG00000163933",5081,"ENST00000296292"
"ENSG00000163935",4553,"ENST00000394752"
"ENSG00000163938",1933,"ENST00000418458"
"ENSG00000163939",7991,"ENST00000707071"
"ENSG00000163945",4773,"ENST00000389851"
"ENSG00000163946",8177,"ENST00000683822"
"ENSG00000163947",3582,"ENST00000296315"
"ENSG00000163950",1810,"ENST00000489418"
"ENSG00000163956",10446,"ENST00000650182"
"ENSG00000163958",1308,"ENST00000296326"
"ENSG00000163959",1430,"ENST00000296327"
"ENSG00000163960",10521,"ENST00000296328"
"ENSG00000163961",5347,"ENST00000318037"
"ENSG00000163964",3038,"ENST00000392391"
"ENSG00000163975",3964,"ENST00000296350"
"ENSG00000163982",1981,"ENST00000296358"
"ENSG00000163993",471,"ENST00000296370"
"ENSG00000163995",3725,"ENST00000447017"
"ENSG00000164002",1899,"ENST00000415550"
"ENSG00000164007",2841,"ENST00000296387"
"ENSG00000164008",4760,"ENST00000372525"
"ENSG00000164010",3440,"ENST00000372517"
"ENSG00000164011",1874,"ENST00000651192"
"ENSG00000164022",2773,"ENST00000672341"
"ENSG00000164023",6240,"ENST00000690982"
"ENSG00000164024",2686,"ENST00000296411"
"ENSG00000164031",5967,"ENST00000442697"
"ENSG00000164032",866,"ENST00000296417"
"ENSG00000164035",3966,"ENST00000296420"
"ENSG00000164037",1845,"ENST00000296422"
"ENSG00000164038",6351,"ENST00000394785"
"ENSG00000164039",2920,"ENST00000296424"
"ENSG00000164040",2769,"ENST00000296425"
"ENSG00000164045",3844,"ENST00000302506"
"ENSG00000164047",591,"ENST00000652295"
"ENSG00000164048",3367,"ENST00000354698"
"ENSG00000164049",1647,"ENST00000296438"
"ENSG00000164050",7178,"ENST00000296440"
"ENSG00000164051",1611,"ENST00000395694"
"ENSG00000164053",4576,"ENST00000320211"
"ENSG00000164054",2034,"ENST00000296444"
"ENSG00000164056",2603,"ENST00000651917"
"ENSG00000164061",15971,"ENST00000296452"
"ENSG00000164062",2879,"ENST00000296456"
"ENSG00000164066",13208,"ENST00000335251"
"ENSG00000164068",4255,"ENST00000327697"
"ENSG00000164070",10608,"ENST00000296464"
"ENSG00000164073",4422,"ENST00000641686"
"ENSG00000164074",5753,"ENST00000645843"
"ENSG00000164076",2998,"ENST00000477224"
"ENSG00000164077",2025,"ENST00000296473"
"ENSG00000164078",4772,"ENST00000296474"
"ENSG00000164080",9957,"ENST00000684192"
"ENSG00000164081",1320,"ENST00000341333"
"ENSG00000164082",3356,"ENST00000395052"
"ENSG00000164086",3361,"ENST00000495880"
"ENSG00000164087",1936,"ENST00000296484"
"ENSG00000164088",2231,"ENST00000323588"
"ENSG00000164089",2086,"ENST00000296486"
"ENSG00000164091",4286,"ENST00000296490"
"ENSG00000164093",2294,"ENST00000644743"
"ENSG00000164096",2671,"ENST00000504110"
"ENSG00000164099",4809,"ENST00000296498"
"ENSG00000164100",5806,"ENST00000296499"
"ENSG00000164104",1441,"ENST00000296503"
"ENSG00000164105",1097,"ENST00000296504"
"ENSG00000164106",4000,"ENST00000296506"
"ENSG00000164107",2780,"ENST00000359562"
"ENSG00000164109",5227,"ENST00000296509"
"ENSG00000164111",1638,"ENST00000296511"
"ENSG00000164112",2295,"ENST00000643802"
"ENSG00000164113",1963,"ENST00000296513"
"ENSG00000164114",7328,"ENST00000311277"
"ENSG00000164116",9205,"ENST00000506455"
"ENSG00000164117",1980,"ENST00000393674"
"ENSG00000164118",4298,"ENST00000503780"
"ENSG00000164120",2619,"ENST00000296522"
"ENSG00000164122",3031,"ENST00000296525"
"ENSG00000164123",1263,"ENST00000434826"
"ENSG00000164124",3210,"ENST00000296529"
"ENSG00000164125",4875,"ENST00000585682"
"ENSG00000164128",2762,"ENST00000296533"
"ENSG00000164129",1890,"ENST00000338566"
"ENSG00000164134",6174,"ENST00000296543"
"ENSG00000164136",2015,"ENST00000320650"
"ENSG00000164142",11517,"ENST00000435205"
"ENSG00000164144",3542,"ENST00000353617"
"ENSG00000164151",7930,"ENST00000296564"
"ENSG00000164161",9937,"ENST00000296575"
"ENSG00000164162",1444,"ENST00000507656"
"ENSG00000164163",3887,"ENST00000296577"
"ENSG00000164164",7741,"ENST00000447906"
"ENSG00000164167",2226,"ENST00000296581"
"ENSG00000164168",4164,"ENST00000296582"
"ENSG00000164169",3461,"ENST00000322396"
"ENSG00000164171",7843,"ENST00000296585"
"ENSG00000164172",4166,"ENST00000396954"
"ENSG00000164175",1728,"ENST00000296589"
"ENSG00000164176",4814,"ENST00000296591"
"ENSG00000164180",2750,"ENST00000296595"
"ENSG00000164181",3874,"ENST00000508821"
"ENSG00000164182",632,"ENST00000296597"
"ENSG00000164185",1929,"ENST00000296600"
"ENSG00000164187",8116,"ENST00000296603"
"ENSG00000164188",4625,"ENST00000296604"
"ENSG00000164190",10425,"ENST00000282516"
"ENSG00000164197",4945,"ENST00000389100"
"ENSG00000164199",19557,"ENST00000405460"
"ENSG00000164209",4745,"ENST00000355943"
"ENSG00000164211",4631,"ENST00000296632"
"ENSG00000164219",9550,"ENST00000419445"
"ENSG00000164220",3398,"ENST00000296641"
"ENSG00000164221",2387,"ENST00000379611"
"ENSG00000164236",9586,"ENST00000296657"
"ENSG00000164237",3893,"ENST00000296658"
"ENSG00000164241",976,"ENST00000296662"
"ENSG00000164244",4664,"ENST00000296666"
"ENSG00000164251",2861,"ENST00000296677"
"ENSG00000164252",4490,"ENST00000312916"
"ENSG00000164253",3678,"ENST00000296679"
"ENSG00000164256",3193,"ENST00000296682"
"ENSG00000164258",669,"ENST00000296684"
"ENSG00000164265",516,"ENST00000296694"
"ENSG00000164266",413,"ENST00000296695"
"ENSG00000164270",3336,"ENST00000377888"
"ENSG00000164283",2096,"ENST00000381405"
"ENSG00000164284",4020,"ENST00000329271"
"ENSG00000164287",2984,"ENST00000381375"
"ENSG00000164291",3365,"ENST00000380009"
"ENSG00000164292",5370,"ENST00000379982"
"ENSG00000164294",3731,"ENST00000503787"
"ENSG00000164296",3493,"ENST00000296736"
"ENSG00000164299",1841,"ENST00000296739"
"ENSG00000164300",6448,"ENST00000507668"
"ENSG00000164303",3848,"ENST00000296741"
"ENSG00000164304",3283,"ENST00000502583"
"ENSG00000164305",2645,"ENST00000308394"
"ENSG00000164306",2164,"ENST00000314970"
"ENSG00000164307",4841,"ENST00000443439"
"ENSG00000164308",5131,"ENST00000437043"
"ENSG00000164309",12888,"ENST00000446378"
"ENSG00000164318",4720,"ENST00000322350"
"ENSG00000164323",4851,"ENST00000458385"
"ENSG00000164325",1761,"ENST00000296776"
"ENSG00000164326",800,"ENST00000296777"
"ENSG00000164327",9533,"ENST00000357387"
"ENSG00000164329",5100,"ENST00000453514"
"ENSG00000164330",5405,"ENST00000313708"
"ENSG00000164331",2161,"ENST00000296785"
"ENSG00000164332",2179,"ENST00000296786"
"ENSG00000164334",1379,"ENST00000695508"
"ENSG00000164338",5096,"ENST00000296792"
"ENSG00000164342",6015,"ENST00000296795"
"ENSG00000164344",2258,"ENST00000264690"
"ENSG00000164346",4337,"ENST00000610426"
"ENSG00000164347",2993,"ENST00000296805"
"ENSG00000164362",4039,"ENST00000310581"
"ENSG00000164363",2095,"ENST00000324642"
"ENSG00000164366",9283,"ENST00000296824"
"ENSG00000164379",2661,"ENST00000296839"
"ENSG00000164398",6535,"ENST00000651883"
"ENSG00000164399",924,"ENST00000296870"
"ENSG00000164400",788,"ENST00000296871"
"ENSG00000164402",2751,"ENST00000378719"
"ENSG00000164403",3768,"ENST00000378679"
"ENSG00000164404",3705,"ENST00000687138"
"ENSG00000164405",1573,"ENST00000378670"
"ENSG00000164406",861,"ENST00000296877"
"ENSG00000164411",2279,"ENST00000525899"
"ENSG00000164414",1854,"ENST00000369552"
"ENSG00000164418",4722,"ENST00000369134"
"ENSG00000164430",3201,"ENST00000370315"
"ENSG00000164434",785,"ENST00000368444"
"ENSG00000164438",1534,"ENST00000296921"
"ENSG00000164440",4612,"ENST00000358430"
